編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPPNMLQJLHJGFBK38CC,31,62.95,住家用,鋼筋混凝土造,81年9月29日,十七層,,
RPPNMLQJLHJGFBK38CC,31,42.83,公共設施,鋼筋混凝土造,81年9月29日,十七層,,
RPQNMLOJLHJGFBK28CC,7,90.41,住家用,鋼筋混凝土造,105年12月13日,五層,,
RPQNMLOJLHJGFBK28CC,7,39.52,本共有部分之項目有樓梯間、機械室及停車空間（室內５輛）等３項。,鋼筋混凝土造,105年12月13日,五層,,
RPPNMLLKLHJGFBK97CC,24,96.09,住家用,鋼筋混凝土造,88年12月6日,十三層,,
RPPNMLLKLHJGFBK97CC,24,11.72,共有部分,鋼筋混凝土造,88年12月6日,十三層,,
RPPNMLLKLHJGFBK97CC,24,9.66,共有部分,鋼筋混凝土造,88年12月6日,13,,
RPPNMLRJLHJGFEK78CC,4,70.38,集合住宅,ＲＣ造,109年8月20日,五層,,
RPPNMLRJLHJGFEK78CC,4,31.90,集合住宅、樓梯間,ＲＣ造,109年8月20日,五層,,
RPQNMLQJLHJGFFK88CC,5,63.34,店舖,鋼筋混凝土造,108年8月6日,十四層,,
RPQNMLQJLHJGFFK88CC,5,14.45,電梯機械室、梯間、水錶區、消防水箱、水箱,鋼筋混凝土造,108年8月6日,十五層,,
RPVNMLRJLHJGFFK86CC,18,182.66,住宅、停車空間,ＲＣ造,95年1月5日,四層,,
RPPNMLOJLHJGFFK58CC,30,86.63,住商用,鋼筋混凝土造,82年12月21日,十一層,,
RPTNMLRJLHJGFFK66CC,33,1190.08,倉庫,鋼筋混凝土造,80年7月11日,二層,,
RPQNMLQJLHJGFFK88CC,5,12.40,防空避難室兼停車空間、供管委會使用空間、樓電梯間、車道,鋼筋混凝土造,108年8月6日,十五層,,
RPPNMLOJLHJGFFK58CC,30,10.52,地下室,鋼筋混凝土造,82年12月21日,十一層,,
RPPNMLOJLHJGFFK58CC,30,2.74,樓梯間，機械室，水箱,鋼筋混凝土造,82年12月21日,十一層,,
RPPNMLOJLHJGFFK58CC,30,12.55,電梯間,鋼筋混凝土造,82年12月21日,十一層,,
RPPNMLOJLHJGFFK58CC,30,1.77,走廊,鋼筋混凝土造,82年12月21日,十一層,,
RPUNMLRJLHJGFFK76CC,27,82.94,住家用,鋼筋混凝土造,86年1月29日,九層,,
RPUNMLRJLHJGFFK76CC,27,16.90,地下室,鋼筋混凝土造,86年1月29日,,,
RPUNMLRJLHJGFFK76CC,27,2.82,公共設施,鋼筋混凝土造,86年1月29日,九層,,
RPPNMLQJLHJGFFK78CC,42,89.92,住家用,加強磚造,71年5月15日,二層,,
RPPNMLNKLHJGFFK58CC,10,68.32,集合住宅,鋼筋混凝土造,102年12月11日,十三層,,
RPPNMLNKLHJGFFK58CC,10,12.78,防空避難室兼停車空間及辦公室、機電空間,鋼筋混凝土造,102年12月11日,十三層,,
RPPNMLNKLHJGFFK58CC,10,17.53,樓梯間、機房,鋼筋混凝土造,102年12月11日,十三層,,
RPPNMLPKLHJGFFK78CC,3,88.09,集合住宅,鋼筋混凝土造,110年6月22日,十五層,,
RPPNMLPKLHJGFFK78CC,3,57.79,防空避難室兼停車空間、供管委會使用空間、車道,鋼筋混凝土造,110年6月22日,十五層,,
RPPNMLPKLHJGFFK78CC,3,20.57,樓電梯間、梯間、水錶區、消防水箱、電梯機械室、水箱,鋼筋混凝土造,110年6月22日,十五層,,
RPRNMLNKLHJGFBK38CC,38,106.32,住家用,鋼筋混凝土造,75年8月8日,五層,,
RPRNMLNKLHJGFBK38CC,38,1.75,住家用,鋼筋混凝土造,75年8月8日,五層,,
RPPNMLSKLHJGFBK68CC,,102.28,住家用,加強磚造,,二層,,
RPRNMLSKLHJGFBK88CC,23,153.90,住宅，停車位,鋼筋混凝土造,90年6月10日,三層,,
RPPNMLKLKHJGFDK08CC,8,23.73,集合住宅,鋼筋混凝土造,104年11月16日,十層,,
RPPNMLNJLHJGFDK28CC,3,58.79,住家用,鋼筋混凝土造,109年9月15日,十五層,,
RPQNMLLLKHJGFDK28CC,6,86.28,住家用,鋼筋混凝土造,106年8月25日,十層,,
RPPNMLNJLHJGFDK28CC,3,17.88,共有部分,鋼筋混凝土造,109年9月15日,十五層,,
RPQNMLLLKHJGFDK28CC,6,53.00,共有部分,鋼筋混凝土造,106年8月25日,十層,,
RPPNMLSJLHJGFDK78CC,30,78.73,住家用,鋼筋混凝土造,83年2月2日,七層,,
RPPNMLNJLHJGFDK28CC,3,9.75,共有部分,鋼筋混凝土造,109年9月15日,十五層,,
RPQNMLLLKHJGFDK28CC,6,17.82,共有部分,鋼筋混凝土造,106年8月25日,十層,,
RPPNMLSJLHJGFDK78CC,30,11.82,停車空間、防空避難室,鋼筋混凝土造,83年2月2日,,,
RPPNMLNJLHJGFDK28CC,3,30.74,共有部分,鋼筋混凝土造,109年9月15日,十五層,,
RPPNMLSJLHJGFDK78CC,30,10.04,樓梯間、機械室、水箱,鋼筋混凝土造,83年2月2日,,,
RPRNMLLKLHJGFDK38CC,10,101.76,集合住宅,鋼筋混凝土造,102年10月15日,十四層,,
RPRNMLLKLHJGFDK38CC,10,24.01,共有部分,鋼筋混凝土造,102年10月15日,十四層,,
RPRNMLLKLHJGFDK38CC,10,18.55,共有部分,鋼筋混凝土造,102年10月15日,十四層,,
RPSNMLLLKHJGFDK48CC,8,20.00,住商用、停車空間,鋼筋混凝土造,104年12月29日,四層,,
RPPNMLTJLHJGFDK88CC,8,20.00,住商用、停車空間,鋼筋混凝土造,104年12月29日,四層,,
RPRNMLSJLHJGFDK98CC,15,27.04,住家用,鋼筋混凝土造,98年6月12日,五層,,
RPQNMLTLKHJGFDK09CC,,25.79,停車空間、住宅、梯間、水箱、機房,鋼筋混凝土造,112年10月17日,四層,,
RPRNMLSJLHJGFDK98CC,15,10.13,管理委員室、停車空間、機械室、梯間,鋼筋混凝土造,98年6月12日,五層,,
RPPNMLLKLHJGFDK18CC,2,52.55,集合住宅,鋼筋混凝土造,111年1月25日,五層,,
RPPNMLRKKHJGFDK68CC,8,55.72,共有部分,鋼筋混凝土造,104年11月16日,十層,,
RPPNMLLKLHJGFDK18CC,2,28.84,共有部分,鋼筋混凝土造,111年1月25日,五層,,
RPPNMLRKKHJGFDK68CC,8,16.52,集合住宅,鋼筋混凝土造,104年11月16日,十層,,
RPPNMLRKLHJGFDK78CC,,38.31,停車空間、住宅、梯間、水箱、機房,鋼筋混凝土造,112年10月17日,四層,,
RPQNMLRKLHJGFDK88CC,8,55.81,住家用,ＲＣ造、鋼骨造,105年4月14日,十二層,,
RPPNMLQKKHJGFDK58CC,6,40.00,住商用、停車空間,鋼筋混凝土造,106年12月29日,四層,,
RPQNMLRKLHJGFDK88CC,8,11.55,電梯機房、水箱、樓梯間,ＲＣ造、鋼骨造,105年4月14日,十二層,,
RPQNMLRKLHJGFDK88CC,8,14.46,停車空間、防空避難室、樓梯間,ＲＣ造、鋼骨造,105年4月14日,十二層,,
RPQNMLRKLHJGFDK88CC,8,9.32,停車空間,ＲＣ造、鋼骨造,105年4月14日,十二層,,
RPRNMLNKLHJGFDK58CC,15,20.81,住家用,鋼筋混凝土造,98年6月12日,五層,,
RPQNMLLKLHJGFDK28CC,43,114.58,住家用,加強磚造,69年10月15日,二層,,
RPPNMLQJLHJGFDK58CC,8,15.10,住商用、停車空間,鋼筋混凝土造,104年12月29日,四層,,
RPRNMLNKLHJGFDK58CC,15,20.26,管理委員室、停車空間、機械室、梯間,鋼筋混凝土造,98年6月12日,五層,,
RPPNMLNKLHJGFDK38CC,31,95.79,住家用,鋼筋混凝土造,82年8月16日,十層,,
RPPNMLNKLHJGFDK38CC,31,10.66,防空避難室，停車場,鋼筋混凝土造,82年8月16日,,,
RPPNMLNKLHJGFDK38CC,31,18.03,電梯間,鋼筋混凝土造,82年8月16日,,,
RPRNMLSKLHJGFDK09CC,40,143.28,住家用,鋼筋混凝土造,73年4月12日,二層,,
RPPNMLSKLHJGFFK09CC,14,36.73,辦公室,ＲＣ造,98年8月25日,六層,,
RPPNMLSKLHJGFFK09CC,14,6.03,守衛室、電信機房、防空避難室兼停車空間、電梯機房、水箱,ＲＣ造,98年8月25日,六層,,
RPSNMLSKLHJGFDK56CC,30,179.55,住家用,鋼筋混凝土造,83年6月7日,四層,,
RPPNMLSKLHJGFFK09CC,14,6.89,梯廳、電梯機房、水箱,ＲＣ造,98年8月25日,六層,,
RPPNMLSKLHJGFFK09CC,14,2.85,走廊,ＲＣ造,98年8月25日,六層,,
RPPNMLKLLHJGFFK38CC,7,71.46,集合住宅,鋼筋混凝土造,106年4月11日,十三層,,
RPRNMLKLLHJGFFK58CC,44,68.00,住家用,鋼筋混凝土造,69年8月1日,四層,,
RPPNMLKLLHJGFFK38CC,7,49.74,停車空間、防空避難室、電機設備、樓梯間、水箱、電梯機房,鋼筋混凝土造,106年4月11日,十三層,,
RPPNMLKLLHJGFFK38CC,7,22.38,樓梯間,鋼筋混凝土造,106年4月11日,十三層,,
RPSNMLKLLHJGFFK68CC,31,172.14,住家用,鋼筋混凝土造,82年8月5日,四層,,
RPPNMLTKLHJGFFK56CC,3,86.05,集合住宅,鋼筋混凝土造,110年6月22日,十五層,,
RPPNMLTKLHJGFFK56CC,3,19.34,防空避難室兼停車空間、供管委會使用空間、車道,鋼筋混凝土造,110年6月22日,十五層,,
RPPNMLTKLHJGFFK56CC,3,20.03,樓電梯間、梯間、水錶區、消防水箱、電梯機械室、水箱,鋼筋混凝土造,110年6月22日,十五層,,
RPQNMLKLLHJGFFK48CC,24,265.23,住家用,鋼筋混凝土造,89年1月17日,三層,,
RPVNMLKLLHJGFFK98CC,27,80.10,住家用,鋼筋混凝土造,86年8月27日,七層,,
