鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號,解約情形
永康區,房地(土地+建物)+車位,臺南市永康區永華路522號旁,20.41,商,,,1121111,土地1建物1車位1,二十層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,187.95,3,2,2,有,無,21100000,124750,坡道平面,32.84,1750000,,RPPNMLOKJIIGFKD18CB,未來馥,A棟3號,
安南區,房地(土地+建物),臺南市安南區永續十街,93.84,住,,,1121111,土地2建物1車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土造,,181.0,4,2,4,有,無,20020000,110608,,0.0,0,內含停車位1個,RPSNMLPKJIIGFBD67CB,邰欣地堡88期,D棟7號,
官田區,房地(土地+建物),臺南市官田區南?里南?8-74號後面,79.35,住,,,1121113,土地3建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,135.1,4,2,3,有,無,9000000,66617,,0.0,0,,RPPNMLPKJIIGFFD87DB,怡華綻,B棟18號,
安南區,房地(土地+建物)+車位,臺南市安南區生態街,20.84,住,,,1121111,土地1建物1車位1,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,150.79,2,2,2,有,無,13600000,95979,坡道機械,18.99,950000,,RPRNMLQKJIIGFBD67CB,水晴川,B棟3號,
仁德區,房地(土地+建物)+車位,臺南市仁德區二仁路,41.38,住,,,1121115,土地1建物1車位2,十層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,260.14,3,2,2,有,無,19510000,80746,坡道平面,52.08,2710000,,RPPNMLQKJIIGFID28DB,川邊澄,A3棟10號,
北區,房地(土地+建物)+車位,臺南市北區西門路四段與文成路口,11.31,住,,,1121111,土地2建物1車位1,十八層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,92.24,1,2,1,有,無,12350000,139035,坡道平面,16.0,1750000,,RPQNMLRKJIIGFAD57CB,藏美表參道,B棟7號,
善化區,房地(土地+建物)+車位,臺南市善化區成功路169巷,20.62,住,,,1121116,土地1建物1車位1,七層,15,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,,116.59,2,2,2,有,無,12130000,108837,坡道平面,19.84,1600000,,RPQNMLRKJIIGFHD28CB,宇成植感,A7棟7號,
歸仁區,房地(土地+建物),臺南市歸仁區大順三街36號旁,23.39,住,,,1121113,土地1建物1車位0,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,66.95,2,1,2,有,無,6200000,92606,,0.0,0,,RPPNMLRKJIIGFID28CB,歸仁小時光9,A棟2號,
歸仁區,房地(土地+建物),臺南市歸仁區大順三街36號旁,24.27,住,,,1121116,土地1建物1車位0,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,69.48,2,1,2,有,無,6550000,94272,,0.0,0,,RPQNMLRKJIIGFID38CB,歸仁小時光9,A棟8號,
歸仁區,房地(土地+建物),臺南市歸仁區大順三街36號旁,30.46,住,,,1121116,土地1建物1車位0,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,84.08,3,1,2,有,無,7880000,93720,,0.0,0,,RPRNMLRKJIIGFID48CB,歸仁小時光9,B棟3號,
永康區,房地(土地+建物)+車位,臺南市永康區永善路、永善一街前後臨路。,30.19,住,,,1121115,土地1建物1車位1,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,185.19,4,2,2,有,無,20800000,119960,坡道平面,24.97,1580000,,RPPNMLRKJIIGFKD48CB,遠雄東御苑,A棟A02F14號,
新營區,房地(土地+建物)+車位,臺南市新營區新進路,33.6,住,,,1121111,土地2建物1車位1,五層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,124.44,3,2,2,有,無,9200000,73870,升降機械,10.05,750000,,RPTNMLSKJIIGFDD28CB,京站,A棟2號,
新營區,房地(土地+建物)+車位,臺南市新營區長榮路三段,33.27,住,,,1121111,土地1建物1車位1,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,107.34,3,2,2,有,無,7900000,74418,一樓平面,17.98,1250000,,RPUNMLSKJIIGFDD38CB,頂寶NO.1,B棟3F-1號,
善化區,房地(土地+建物)+車位,臺南市善化區茄拔嘉南里89-2號旁,23.51,,鄉村區,乙種建築用地,1121117,土地2建物1車位1,三層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,84.87,2,2,2,有,無,7080000,80700,其他,8.29,900000,,RPPNMLSKJIIGFHD28CB,儷城欣欣6,B棟5號,
仁德區,房地(土地+建物)+車位,臺南市仁德區太子北路162號旁,26.58,住,,,1121111,土地1建物1車位1,四層,5,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,91.48,2,2,2,有,無,8520000,93963,一樓平面,16.77,1500000,,RPPNMLSKJIIGFID38CB,春風華廈NO.6,A9號,
仁德區,房地(土地+建物)+車位,臺南市仁德區太子北路162號旁,34.79,住,,,1121113,土地1建物1車位1,五層,5,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,114.65,3,2,2,有,無,10650000,94503,一樓平面,16.77,1400000,,RPQNMLSKJIIGFID48CB,春風華廈NO.6,A1號,
安南區,房地(土地+建物)+車位,臺南市安南區北安路二段,29.65,住,,,1121111,土地1建物1車位1,七層,14,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,,153.54,3,2,2,有,無,14460000,98883,坡道平面,21.97,1450000,,RPTNMLKLJIIGFBD37CB,良勳森?,D棟5號,
安南區,房地(土地+建物)+車位,臺南市安南區北安路二段,21.71,住,,,1121112,土地1建物1車位1,十三層,14,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,,118.35,2,2,2,有,無,13260000,120979,坡道平面,21.97,1600000,,RPUNMLKLJIIGFBD47CB,良勳森?,D棟6號,
安南區,房地(土地+建物)+車位,臺南市安南區北安路二段,29.65,住,,,1121112,土地1建物1車位1,七層,14,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,,153.54,3,2,2,有,無,14560000,99643,坡道平面,21.97,1450000,,RPVNMLKLJIIGFBD57CB,良勳森?,B棟5號,
安南區,房地(土地+建物)+車位,臺南市安南區北安路二段,29.65,住,,,1121111,土地1建物1車位1,八層,14,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,,153.54,3,2,2,有,無,14680000,100555,坡道平面,21.97,1450000,,RPWNMLKLJIIGFBD67CB,良勳森?,B棟5號,
安南區,房地(土地+建物)+車位,臺南市安南區北安路二段,28.78,住,,,1121118,土地1建物1車位1,四層,14,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,,149.79,3,2,2,有,無,13860000,97481,坡道平面,21.97,1400000,,RPXNMLKLJIIGFBD77CB,良勳森?,A棟7號,
安南區,房地(土地+建物)+車位,臺南市安南區北安路二段,29.65,住,,,1121118,土地1建物1車位1,九層,14,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,,153.54,3,2,2,有,無,14850000,101847,坡道平面,21.97,1450000,,RPOOMLKLJIIGFBD96CB,良勳森?,B棟5號,
東區,房地(土地+建物)+車位,臺南市東區崇賢二路,26.02,住,,,1121111,土地3建物1車位1,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,171.47,3,2,2,有,無,21580000,126831,坡道平面,20.56,2440000,,RPUNMLKLJIIGFCD57CB,巴克禮PARK,B棟3號,
西港區,房地(土地+建物)+車位,臺南市西港區後營社區,23.51,,鄉村區,乙種建築用地,1121112,土地1建物1車位1,六層,6,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,88.5,2,1,2,有,無,7100000,79599,一樓平面,13.75,1150000,車位編號:22號,RPPNMLKLJIIGFGD47CB,築夢家園12,A棟3號,
新市區,房地(土地+建物)+車位,臺南市新市區大社段2094地號,21.19,,鄉村區,乙種建築用地,1121115,土地1建物1車位1,三層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,108.31,2,2,2,有,無,8580000,81106,一樓平面,20.4,1450000,,RPQNMLKLJIIGFHD67CB,高第璞璞2,B棟3F-B7號,
新市區,房地(土地+建物)+車位,臺南市新市區大社段2094地號,25.48,,鄉村區,乙種建築用地,1121119,土地1建物1車位1,三層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,126.31,3,2,2,有,無,10050000,80729,一樓平面,20.4,1500000,,RPRNMLKLJIIGFHD77CB,高第璞璞2,B棟3F-B3號,
新市區,房地(土地+建物)+車位,臺南市新市區大社段2094地號,25.48,,鄉村區,乙種建築用地,1121119,土地1建物1車位1,三層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,126.31,3,2,2,有,無,10050000,80729,一樓平面,20.4,1500000,,RPSNMLKLJIIGFHD87CB,高第璞璞2,A棟3F-A3號,
安定區,房地(土地+建物)+車位,臺南市安定區港口1-25號旁,32.54,,特定農業區,甲種建築用地,1121111,土地1建物1車位2,三層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,171.63,3,2,2,有,無,12640000,85882,坡道平面,55.54,2670000,,RPTNMLKLJIIGFHD97CB,日初莊園-晨曦,A5棟3F號,
安定區,房地(土地+建物)+車位,臺南市安定區港口1-25號旁,26.71,,特定農業區,甲種建築用地,1121116,土地1建物1車位1,六層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,123.82,2,2,2,有,無,9960000,90261,坡道平面,28.43,1350000,,RPUNMLKLJIIGFHD08CB,日初莊園-晨曦,A3棟6F號,
關廟區,房地(土地+建物),臺南市關廟區深坑三街,109.74,,鄉村區,乙種建築用地,1121118,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,156.73,4,2,3,有,無,9700000,61890,,0.0,0,,RPPNMLKLJIIGFID67CB,綠森活,B棟2號,
仁德區,房地(土地+建物)+車位,臺南市仁德區中正路二段701號旁,40.43,住,,,1121111,土地1建物1車位1,八層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,156.37,3,2,2,有,無,13320000,94031,一樓平面,31.73,1600000,,RPRNMLKLJIIGFID87CB,白里織上,A棟A1號,
永康區,房地(土地+建物),臺南市永康區市政段293地號,17.29,住,,,1121113,土地1建物1車位0,六層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,82.92,2,2,1,有,無,8390000,101182,,0.0,0,,RPQNMLKLJIIGFKD08DB,和發幸福成,A棟2號,
東區,房地(土地+建物)+車位,臺南市東區仁和路與德祥街口,22.84,住,,,1121111,土地2建物1車位1,三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,149.13,3,2,2,有,無,14980000,110483,坡道平面,28.75,1680000,,RPPNMLLLJIIGFCD17CB,邰欣地堡70,A棟2號,
西港區,房地(土地+建物),臺南市西港區慶安里中山路229巷,111.06,住,,,1121120,土地2建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,196.36,4,3,4,有,無,18000000,91668,,0.0,0,,RPPNMLLLJIIGFGD57CB,堡湖天下7,A棟5號,
善化區,房地(土地+建物),臺南市善化區茄拔84號旁,21.88,,鄉村區,乙種建築用地,1121116,土地1建物1車位0,六層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,76.02,2,2,2,有,無,6640000,87345,,0.0,0,,RPPNMLLLJIIGFHD67CB,豐昱沐合,A棟2-6F號,
關廟區,房地(土地+建物),臺南市關廟區北新街330號旁邊,24.87,住,,,1121115,土地1建物1車位0,四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,102.13,3,2,2,有,無,6500000,63644,,0.0,0,,RPPNMLLLJIIGFID77CB,皇龍大砌,E7-04號,
關廟區,房地(土地+建物)+車位,臺南市關廟區北新街330號旁邊,26.87,住,,,1121120,土地1建物1車位1,四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,136.84,3,2,2,有,無,8330000,63776,坡道平面,26.61,1300000,,RPQNMLLLJIIGFID87CB,皇龍大砌,E6-04號,
關廟區,房地(土地+建物)+車位,臺南市關廟區北新街330號旁邊,30.65,住,,,1121120,土地1建物1車位1,四層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,115.93,3,2,2,有,無,6970000,64155,坡道機械,15.86,550000,,RPRNMLLLJIIGFID97CB,皇龍捷士悅,A1-04號,
歸仁區,房地(土地+建物),臺南市歸仁區仁愛南街,34.06,住,,,1121120,土地1建物1車位0,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,97.39,3,2,2,有,無,7850000,80604,,0.0,0,,RPWNMLLLJIIGFID48CB,得意人生第13期,B棟2號,
歸仁區,房地(土地+建物),臺南市歸仁區仁愛南街,40.74,住,,,1121119,土地1建物1車位0,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,116.35,3,2,2,有,無,9380000,80619,,0.0,0,,RPXNMLLLJIIGFID58CB,得意人生第13期,B棟9號,
永康區,房地(土地+建物)+車位,臺南市永康區仁愛街53巷,14.55,商,,,1121118,土地1建物1車位1,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,143.08,3,2,2,有,無,13330000,105221,坡道平面,31.6,1600000,,RPTNMLLLJIIGFKD38CB,深耕八期,A棟3號,
永康區,房地(土地+建物)+車位,臺南市永康區正強街330巷2號旁,36.59,住,,,1121120,土地1建物1車位1,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,112.09,3,2,2,有,無,10680000,96231,其他,9.94,850000,,RPVOMLLLJIIGFKD68CB,禾震SUPER3,A棟3號,
安南區,房地(土地+建物),臺南市安南區本淵路57巷,41.65,住,,,1121119,土地1建物1車位0,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,99.95,2,2,2,有,無,8255520,82596,,0.0,0,,RPPNMLLLJIIGFBD17DB,梧址境,2E號,
官田區,房地(土地+建物),臺南市官田區南?里南?8-74號後面,82.94,住,,,1121120,土地3建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,140.58,4,2,3,有,無,9000000,64020,,0.0,0,,RPPNMLLLJIIGFFD57DB,怡華綻,B棟2號,
官田區,房地(土地+建物),臺南市官田區南?里南?8-74號後面,82.58,住,,,1121120,土地3建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,137.93,4,2,3,有,無,9000000,65250,,0.0,0,,RPQNMLLLJIIGFFD67DB,怡華綻,B棟3號,
安南區,房地(土地+建物),臺南市安南區環館路與環館路358巷2號交叉口,191.01,住,,,1121114,土地5建物2車位0,全,4,透天厝,住家用,鋼筋混凝土造,,291.1,3,1,3,有,無,30600000,105119,,0.0,0,內含停車位2個,RPRNMLMLJIIGFBD37CB,『翡翠森林』綠光區【美地莊園】,5F棟5號,
安南區,房地(土地+建物)+車位,臺南市安南區安佃八街,28.41,住,,,1121117,土地1建物1車位1,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,96.23,2,2,2,有,無,7710000,81294,其他,8.77,600000,,RPSNMLMLJIIGFBD47CB,登悅,B棟3號,
東區,房地(土地+建物)+車位,臺南市東區東門路三段,25.93,住,,,1121117,土地3建物1車位1,六層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,173.95,3,2,2,有,無,18980000,123013,坡道平面,34.29,1800000,,RPPNMLMLJIIGFCD27CB,大璽,V棟6V號,
東區,房地(土地+建物)+車位,臺南市東區崇善二街68號旁,28.91,住,,,1121111,土地1建物1車位1,五層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,161.47,3,2,2,有,無,16450000,112227,坡道平面,34.05,2150000,,RPSNMLMLJIIGFCD57CB,松之苑,A棟6號,
佳里區,房地(土地+建物)+車位,臺南市佳里區公園路638號與光華街之間,34.11,住,,,1121111,土地1建物1車位1,二層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,144.6,3,2,2,有,無,10100000,74715,坡道平面,25.48,1200000,,RPPNMLMLJIIGFGD67CB,誠銳天藝,A棟3號,
東區,房地(土地+建物)+車位,臺南市東區崇賢二路,26.02,住,,,1121118,土地3建物1車位1,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,170.92,3,2,2,有,無,21380000,127161,坡道平面,20.56,2260000,,RPPNMLNLJIIGFCD37CB,巴克禮PARK,F棟2號,1121223全部解約
中西區,房地(土地+建物)+車位,臺南市中西區南華街與武英街口,21.81,住,,,1121116,土地2建物1車位1,七層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,157.08,2,2,2,有,無,17250000,124888,坡道平面,34.17,1900000,,RPPNMLNLJIIGFAD27DB,湁韻,A3棟7號,
新營區,房地(土地+建物),臺南市新營區公園路二段、太子路口,85.11,住,,,1121119,土地5建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,171.16,4,2,5,有,無,13800000,80626,,0.0,0,,RPPNMLNLJIIGFDD57DB,雙禧園第26期,C棟14號,
仁德區,房地(土地+建物)+車位,臺南市仁德區二仁路,41.38,住,,,1121118,土地1建物1車位1,五層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,234.1,3,2,2,有,無,16980000,75844,坡道平面,26.04,1200000,,RPPNMLNLJIIGFID08DB,川邊澄,A3棟5號,
將軍區,房地(土地+建物),臺南市將軍區長榮里185-2號旁,88.18,住,,,1121119,土地2建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,150.97,4,2,3,有,無,8200000,54315,,0.0,0,,RPPNMLOLJIIGFGD87CB,西湖十六,A棟7號,
將軍區,房地(土地+建物),臺南市將軍區長榮里185-2號旁,87.97,住,,,1121122,土地2建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,150.97,4,2,3,有,無,8300000,54978,,0.0,0,,RPQNMLOLJIIGFGD97CB,西湖十六,A棟11號,
將軍區,房地(土地+建物),臺南市將軍區長榮里185-2號旁,87.84,住,,,1121124,土地2建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,150.97,4,2,3,有,無,8300000,54978,,0.0,0,,RPRNMLOLJIIGFGD08CB,西湖十六,A棟13號,
將軍區,房地(土地+建物),臺南市將軍區長榮里185-2號旁,89.35,住,,,1121118,土地2建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,152.45,4,2,3,有,無,8200000,53788,,0.0,0,,RPSNMLOLJIIGFGD18CB,西湖十六,A棟17號,
安定區,房地(土地+建物)+車位,臺南市安定區蘇林里93-3號,24.11,,鄉村區,乙種建築用地,1121120,土地7建物1車位1,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,88.23,2,1,1,有,無,6700000,78236,升降機械,10.9,650000,,RPPNMLOLJIIGFHD97CB,南科日和,5FA戶號,
新化區,房地(土地+建物)+車位,臺南市新化區崙子頂,14.3,,鄉村區,乙種建築用地,1121121,土地1建物1車位1,八層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,78.29,1,0,1,有,無,5920000,85114,坡道平面,24.01,1300000,,RPQNMLOLJIIGFHD08CB,天闊,B棟7號,
善化區,房地(土地+建物)+車位,臺南市善化區成功路,17.66,住,,,1121115,土地2建物1車位1,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,95.22,2,2,1,有,無,10620000,115601,坡道機械,11.57,950000,,RPRNMLOLJIIGFHD18CB,大任之耀,D棟11樓號,
善化區,房地(土地+建物)+車位,臺南市善化區什乃18-3號旁,25.94,,特定農業區,甲種建築用地,1121118,土地2建物1車位1,四層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,74.6,2,2,1,有,無,7180000,93003,其他,6.0,800000,,RPSNMLOLJIIGFHD28CB,享樂家,B5-4F號,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區中正南路一段131巷,38.48,住,,,1121111,土地3建物1車位1,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,123.93,3,2,2,有,無,11180000,90156,一樓平面,17.67,1600000,,RPPNMLOLJIIGFID08CB,華屋-有樂事8,B棟B1/3F號,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區中正南路一段131巷,29.84,住,,,1121114,土地3建物1車位1,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,91.24,2,2,2,有,無,8540000,90291,其他,8.84,1100000,,RPQNMLOLJIIGFID18CB,華屋-有樂事8,B棟B2/3F號,
永康區,房地(土地+建物)+車位,臺南市永康區永善路、永善一街前後臨路。,21.24,住,,,1121118,土地1建物1車位1,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,136.02,3,2,2,有,無,14250000,114813,坡道平面,24.97,1500000,,RPPNMLOLJIIGFKD28CB,遠雄東御苑,B棟B09F14號,
永康區,房地(土地+建物)+車位,臺南市永康區永善路、永善一街前後臨路。,24.22,住,,,1121118,土地1建物1車位1,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,153.53,3,2,2,有,無,15880000,112166,坡道平面,24.97,1460000,,RPQNMLOLJIIGFKD38CB,遠雄東御苑,A棟A06F07號,
永康區,房地(土地+建物)+車位,臺南市永康區永善路、永善一街前後臨路。,24.52,住,,,1121119,土地1建物1車位1,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,155.16,3,2,2,有,無,15980000,110761,坡道平面,24.97,1560000,交易總價含下列非屬預售屋價格之費用:傢俱設備費；,RPRNMLOLJIIGFKD48CB,遠雄東御苑,A棟A05F03號,
永康區,房地(土地+建物)+車位,臺南市永康區永善路、永善一街前後臨路。,18.35,住,,,1121120,土地1建物1車位1,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,120.8,2,2,2,有,無,12760000,120839,坡道平面,24.97,1180000,交易總價含下列非屬預售屋價格之費用:傢俱設備費；,RPSNMLOLJIIGFKD58CB,遠雄東御苑,B棟B02F02號,
北區,房地(土地+建物)+車位,臺南市北區育德二路,25.58,住,,,1121116,土地1建物1車位1,十層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,136.19,2,2,2,有,無,16600000,130154,坡道平面,21.48,1670000,解約後再次出售之交易，原申報書序號：B1DA11112020003。,RPPNMLPLJIIGFAD37CB,欣府城-一品樓,B2-10F號,
北區,房地(土地+建物)+車位,臺南市北區和緯路二段與育德三街,10.21,住,,,1121121,土地1建物1車位1,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,99.47,1,2,2,有,無,12400000,136486,坡道平面,21.44,1750000,,RPSNMLPLJIIGFAD67CB,欣府城-進士樓,A3-8F號,
安南區,房地(土地+建物),臺南市安南區樂活二街,101.02,住,,,1121123,土地6建物1車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土造,,237.49,4,2,5,有,無,28800000,121268,,0.0,0,內含停車位1個,RPPNMLPLJIIGFBD47CB,邰欣地堡100期,A棟1號,
東區,房地(土地+建物)+車位,臺南市東區東門路三段,21.31,住,,,1121126,土地3建物1車位1,五層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,149.0,2,2,2,有,無,15700000,122483,坡道平面,34.29,1650000,,RPPNMLQLJIIGFCD67CB,大璽,O棟5O號,
永康區,房地(土地+建物)+車位,臺南市永康區忠孝一路,32.37,住,,,1121118,土地1建物1車位1,六層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,165.14,3,2,2,有,無,16600000,117254,坡道平面,36.36,1500000,,RPQNMLQLJIIGFKD58CB,皇龍天品,A7棟0號,
中西區,房地(土地+建物)+車位,臺南市中西區頂美三街,28.04,住,,,1121114,土地5建物1車位1,三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,127.68,2,2,2,有,無,14220000,130580,坡道平面,31.8,1700000,,RPPNMLRLJIIGFAD57CB,青森苑,A棟5號,
