編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPROMLMKNHPFFDJ56CC,5,20.27,住宅、停車空間、樓梯間,鋼筋混凝土造,104年8月21日,四層,,
RPVNMLLKNHPFFBJ56CC,17,108.82,住家用,鋼筋混凝土造,92年3月21日,十層,,
RPVNMLLKNHPFFBJ56CC,17,16.05,共用部分,鋼筋混凝土造,92年3月21日,十層,,
RPVNMLLKNHPFFBJ56CC,17,25.98,共用部分,鋼筋混凝土造,92年3月21日,十層,,
RPQOMLMKNHPFFDJ09CC,5,20.27,住宅、停車空間、樓梯間,鋼筋混凝土造,104年8月21日,四層,,
RPWOMLOKNHPFFDJ27CC,5,20.19,住宅、停車空間、樓梯間,鋼筋混凝土造,104年8月21日,四層,,
RPWNMLNKNHPFFBJ86CC,,301.19,工業用,鋼造,,一層,,
RPXOMLOKNHPFFDJ37CC,5,20.27,住宅、停車空間、樓梯間,鋼筋混凝土造,104年8月21日,四層,,
RPTPMLPKNHPFFBJ96CC,9,63.55,住家用,鋼筋混凝土造,100年3月29日,九層,,
RPTPMLPKNHPFFBJ96CC,9,28.67,本共有部分之項目有停車空間、台電配電室、梯廳、防空避難室停車空間、樓梯間、機械室、水箱等七項,鋼筋混凝土造,100年3月29日,九層,,
RPPOMLTKNHPFFBJ86CC,12,229.13,商業用,鋼筋混凝土造,97年2月1日,十九層,,
RPPOMLTKNHPFFBJ86CC,12,19.40,共用部分,鋼筋混凝土造,97年2月1日,十九層,,
RPPOMLTKNHPFFBJ86CC,12,33.09,共用部分,鋼筋混凝土造,97年2月1日,十九層,,
RPTOMLTKNHPFFBJ27CC,27,280.30,住家用,鋼筋混凝土造,82年1月7日,三層,,
RPTOMLLLNHPFFBJ56CC,15,30.40,住家用,鋼筋混凝土造,94年11月14日,十五層,,
RPTOMLLLNHPFFBJ56CC,15,36.46,共用部分,鋼筋混凝土造,94年11月14日,十五層,,
RPTOMLLLNHPFFBJ56CC,15,6.42,共用部分,鋼筋混凝土造,94年11月14日,十五層,,
RPUOMLLLNHPFFBJ66CC,15,71.98,商業用,鋼筋混凝土造,94年5月4日,七層,,
RPUOMLLLNHPFFBJ66CC,15,13.32,共用部分,鋼筋混凝土造,94年5月4日,七層,,
RPUOMLLLNHPFFBJ66CC,15,60.78,共用部分,鋼筋混凝土造,94年5月4日,七層,,
RPWOMLLLNHPFFBJ86CC,15,91.10,住家用,鋼筋混凝土造,94年10月5日,二十一層,,
RPWOMLLLNHPFFBJ86CC,15,16.83,共用部分,鋼筋混凝土造,94年10月5日,二十一層,,
RPPNMLLLNHPFFDJ88CC,5,20.19,住宅、停車空間、樓梯間,鋼筋混凝土造,104年8月21日,四層,,
RPWOMLLLNHPFFBJ86CC,15,11.33,共用部分,鋼筋混凝土造,94年10月5日,二十一層,,
RPVOMLLLNHPFFBJ76CC,9,66.96,住家用,鋼筋混凝土造,99年12月14日,十五層,,
